user_id,train,test
A1YYSWBMIOZO14,B00HI574AO|B000W5QFAW|B00EZT4RVA|B00I8H1J3O,B00KA3VEG6|B018CMAT5I
A1YYZ4VML8724F,B00Z89UTPO|B00ULIS9VS|B00V3G8642|B01A0IIR3S|B00UX3KIGA,B019RKFYCW|B00PRBEQX4
A1YZ2LEWGGW0MT,B00GINH628|B00H5OHW2S|B00M0FDK1O|B00R1OCKCE|B00R3B3OXO,B00Z68KDVM|B00Z68K7TK
A1Z37N7XE7FRD2,B001IKJOLW|B0058YEJ5K|B0014F7B98|B009MA34NY|B0092UF54A|B005AGO4LU,B010RRWKT4|B014IBJKNO
A1Z9IMID0XDD1D,B00JJH7E9U|B00E3RE2SC|B00IXLVC6E|B00QKAH1OM|B00DLZ0P8S|B00MVC4HFE|B00LMU7GHM|B00V9PEMSG|B00MIMOVB2,B00QKAH1OW|B00QKAH1M4|B010S7RZSE
A1ZDQK72L4XCUB,B00J2JTKLU|B00S60VDRA|B00U79AMOS|B010RXFUBI|B00Q438SQU|B00KA3V4YS|B00OFUAUB0,B00E1LAO1O|B00U4NV96C
A1ZHDL73X7TTWV,B00E6KBPCM|B007WA2UNQ|B007WAUB1O|B00JQ28X34|B00GN7XZNS|B00HN5BJOG|B00KA3R3M0|B00KA3V4YS|B00KW4KOP0|B00LMUA8MC,B00YQ2VEH6|B00CMQ2E7M|B018VVFJ78
A1ZR8LQHUOUFJP,B001IKJOLW|B0058YEJ5K|B0014F7B98|B009MA34NY|B0092UF54A|B005AGO4LU,B010RRWKT4|B014IBJKNO
A1ZZ36YXAT6GTZ,B00IS085L0|B00VHQ4FFM|B00RMAYEXU|B01CI1H4N4|B01DBYV8TS,B01CVCX8UI|B01CVCS76S
A200G2ZQDL5BG5,B00CQ9561G|B00VDQO95C|B00ZFGAD1U|B00PAZ9KYC|B00JQNFWQO|B00E0I8K8C|B0108NQPZM,B01EIAQ1XW|B017QT3YQ4
A208WZB4DZZ89T,B00YQZPG5Y|B00K8ZXHJS|B00KREP1HQ|B01G35EGSW|B01FQXK84I|B01FXFSFQM|B01GDJF1FA|B00MIMOVB2|B00FG35RU4|B00PLYCQRK|B015J6OGW2|B015R2ZFUA,B01D61W7NW|B00ZOXFI1E|B016U9NMXQ
A20BM8HLSQ3I65,B019QBFKBW|B0014F8TIU|B00V1XJSZS|B01DAMDMCC,B01BV4597W|B00DQ3ODSI
A20DZFBGQ4278M,B00NOFLB42|B00MQD8KB0|B00UX3KIGA|B00ZW3SCF0|B00SWU3DO0|B0170WTIXU|B01CNM3IYW,B01EAO3QL6|B00KMRRFPE|B01C7625LQ
A20N3ORMHFHAI6,B00HF4NDOE|B00O8NSDRC|B00S7OG3G6|B016K7BXVQ|B00PBTAVEK,B017X9JBXW|B00GOQ3U88
A20VIMQ8OPW3VF,B00KCFQGRO|B00J3KG0HU|B00LGAYDAQ|B00WJ55AOA|B01980WQ5E,B01DIIRFDK|B01DO1QJLK
A20ZCHB9EV90D4,B00LVHO1EM|B00HN1Q8CS|B00KGMGACO|B00OFX9WPM|B00VGTA7CK|B00XLSXOPQ|B00T7142UM|B01DSUBHVY,B01HBACQXA|B0189JNM5S|B00FM3EENY
A20ZIV7RG5L6NQ,B018353L4A|B0182SAOXY|B01B3BU5LS|B016CU3DFA|B018KRR8FO|B01D84IAME|B01ET2OWLW|B01EWO643Q|B01C56SY3Q|B00ZZ17P84|B01D3HOHEG|B01B1TX3D4,B01DAE6FC4|B01BC60VFY|B01GDYXUIA|B00WBHXHH8|B01FXDK0G2
A216VRMX3R5OUY,B016K7BXVQ|B015POLLZI|B01681G9SQ|B00GQVC7OY|B017NPHW9Q|B017IGGEMG|B00OIPYNGU,B00UDF11O6|B019FDA8VI
A218T4MO2D9DF3,B001IKJOLW|B0058YEJ5K|B0014F7B98|B009MA34NY|B0092UF54A|B005AGO4LU,B010RRWKT4|B014IBJKNO
A21L4WMRW9ITF1,B00MWGCZ5I|B019ESXOV0|B00YWQVC2S|B0145IEFZ8|B00MVRDOZ8,B00B9FNUMU|B00KAXAADY
A21M1G84SE8SOO,B001IKJOLW|B0058YEJ5K|B0014F7B98|B009MA34NY|B0092UF54A|B005AGO4LU,B010RRWKT4|B014IBJKNO
A21ORQG74MR3FK,B00NLMYFTQ|B00CHGOGW8|B00MM8O324|B00X38I6RK|B010XDE8B0|B00SGM1PWG|B00SHB4RJ4|B00Y1YDKYO,B00S7YPLBY|B00X2ZICKK|B01GNOCG9E
A21OW7VVC35KDN,B000NPD86K|B015XTMGR2|B00KA3ROE2|B017X9JRJA|B00T96W748,B00U1BZG1G|B014SB5IF8
A21PLUMLST80EK,B00XK2YOHU|B001IKJOLW|B0058YEJ5K|B0014F7B98|B009MA34NY|B0092UF54A|B005AGO4LU,B010RRWKT4|B014IBJKNO
A21SV1XYXF2GK,B001IKJOLW|B0058YEJ5K|B0014F7B98|B009MA34NY|B0092UF54A|B005AGO4LU,B010RRWKT4|B014IBJKNO
A21VOGH4KNBGP4,B00EY1GR6W|B00HZDJD4Y|B00LXA8ZEO|B00CMQ2E7M|B00MLYE8PQ|B00JB67ZBG|B00L3BBS06,B00QTVS7YU|B00PI2L0OU|B013SQKHUK
A21XW1M1DOSJS5,B008P7CJOA|B009J2VHAM|B00HHL9MWM|B007W9ZVME|B00F061NSW,B00FHG1844|B00ID20OE4
A21XWKC1FALL5K,B00CO8I22Y|B00COM550W|B010G71R5S|B018K0X9RC|B00V5MIPU4|B01CCKYKG0|B014JQ8YA8,B01EWA1278|B00N2EZ0LU|B01EQWCP14
A220STV60KRN7W,B013FM9LDQ|B00IUAQ4K2|B00MVSR6P6|B01E2HCQVC|B016NWF7TM,B01EMZJ8BA|B01G71ADWU
A2217C32NV136I,B00GNU5Z38|B009ERSRDM|B00M24FXSG|B009ESBCX8|B00E6RCOLG,B0099L0HDQ|B00NWSZEZ8
A225UWT247BBBH,B0007LR3CU|B001U61CVO|B006FQQUTI|B00BG62IWA|B00KA4EFI4|B00RG9OLXK|B01CYV3S9W,B01B9Q65WK|B01GX2427A
A227E3XJ8LIKAK,B00D8408YI|B00KW4LCCE|B00MRXJRZW|B00NNFP28O|B00UNMTXF8|B019RS5D3E|B019DMFSK2|B0193GWJA0|B01C57L6TO,B01CCRN8HK|B01E6WWOEW|B019N309IM
A22BYJZNMYDTTQ,B00SWKP0VO|B00OFQLWUW|B016R9AKVQ|B00KW4L9XQ|B01G00ASNW|B015ERQ0VQ,B01FH94KFO|B010GLUU9S
A22FYN2DKXSWS0,B001IKJOLW|B0058YEJ5K|B0014F7B98|B009MA34NY|B0092UF54A|B005AGO4LU,B010RRWKT4|B014IBJKNO
A22MCHR6N4QYQ3,B00N12N3YO|B011MUMVSA|B01FZCI3PG|B019ZAYTWU|B00OAZWPAE,B00Y1MTAW2|B01ETKKP60
A22OCHKNFPTSFK,B01DKJAOZI|B01C2QGHQU|B00VTIHZP0|B013WF1PQC|B01DC0LSDC|B01CRXJQYI,B01B7MW520|B01FRRB0RM
A22WG2NE4D47UM,B001IKJOLW|B0058YEJ5K|B0014F7B98|B009MA34NY|B0092UF54A|B005AGO4LU,B010RRWKT4|B014IBJKNO
A22WH1BPQH7XJD,B001IKJOLW|B0058YEJ5K|B0014F7B98|B009MA34NY|B0092UF54A,B005AGO4LU|B010RRWKT4
A232J1FHOQI5YN,B000YFSR5G|B000YFSR4W,B000YFSR5G|B000YFSR4W
A233H39NU2IN86,B00N2BEEE2|B00C185XQK|B00KW4KOP0|B00MVC4FHE|B011FLB8S0,B00OGLSU0G|B0124IUOR4
A233ZV9VS0CE4G,B01EFRK62A|B01C5XQ4RW|B0183JQHCO|B00K1KZCTI|B019Q577XC,B00YH6WS9E|B00SH9BD0W
A23D2WSMTTIYXT,B00GLQAJN0|B00H9WV25Y|B00JULSQEW|B00K14M8GE|B00NTY1K9Y,B00NTY1P9E|B01CZDS2EU
A23EG9TP6NVYMY,B00IE16JPM|B00EZKJ74G|B00JULSFAM|B00XDYQ5KO|B00SGM1PWG,B00ZC70MEA|B019C6VIY4
A23H50RT6SLXY9,B001IKJOLW|B0058YEJ5K|B0014F7B98|B009MA34NY|B0092UF54A|B005AGO4LU,B010RRWKT4|B014IBJKNO
A23SSHQJCD1CPV,B007HUMHZM|B0119R7HP8|B00W7JATI0|B00W7W3LTQ|B01DNQ1OXE,B015C2LG6M|B017E8W67K
A23TE15JI8Q2YQ,B001IKJOLW|B0058YEJ5K|B0014F7B98|B009MA34NY|B0092UF54A|B005AGO4LU,B010RRWKT4|B014IBJKNO
A242CJWF7LK7O3,B00GHB94DA|B00HHJJ4PY|B00IZSWFJ8|B00JULT9ZC|B00VHRBBU8,B00KA3VEG6|B00PYH70SY
A244SPPQ6QAAQE,B008VEV27W|B008VEPDMC|B00LMUA6C4|B00LMU9NE6|B00KA3VEG6|B00KA3UV0Q|B00KA3V9JS|B00K1MHXUW|B00KW4LCCE|B00LXA7XTC,B00R28M880|B00V2BRSJC|B007HXMQXM
A246RG8KSPK5XS,B001IKJOLW|B0058YEJ5K|B0014F7B98|B009MA34NY|B0092UF54A|B005AGO4LU,B010RRWKT4|B014IBJKNO
A246XKDN2IIY7F,B00E3I93KS|B00UEENJDW|B00X5GWQTO|B00XU7YOTI|B00SSYV1JO|B00JCQ9U8Q|B00YBV9KQY|B01AT4EFE8|B01AUO8LBU,B01DBUWO0O|B016U6E67K|B007ZDO2HW
A249HB6SVKT4PU,B00AIIQJP4|B00KYELCKO|B00LTLZ2WK|B00J8LNKFO|B00SYB9FYY,B00X394YCA|B00ZXL4AUW
A24C6IPFDQ2A9P,B0179IYOQQ|B017SQDVSG|B013QHJOJG|B019Z2J9NW|B01DDGT710,B00K0FBO4G|B0171VLU8G
A24DSR6Y3A08QM,B001IKJOLW|B0058YEJ5K|B0014F7B98|B009MA34NY|B0092UF54A|B005AGO4LU,B010RRWKT4|B014IBJKNO
A24GRRP1WEQ3IP,B00X37P23M|B01EFKNTGW|B019QAQTUO|B00Z246E7W|B014J49W74,B016164L9W|B01BWAJD8Q
A24GZVD1P1MP0V,B00UR9UM6G|B00901KTZG|B00YUAOB3S|B00NQCM7IM|B015QEDT7K|B017WLTBJA,B016O2R0PU|B015O6MN90
A24KA464F5EBCX,B00TD78F62|B00NOFLB9W|B015PQYUPE|B013Y9JAJK|B017XJSWTG|B012C0469Q,B00XN0SJ1Q|B00Z9WYMTO
A25KO4211C481,B0081KZE6Q|B00OXH45CK|B00SMES116|B00FAQZU0O|B01D30XDWK,B00LBSFP78|B00ZPZAJS8
A25NXMKVEQOVQS,B00M0HYCBY|B01ANGXMFK|B01CRXJQYI|B01CJAKPBC|B010CLWX4C,B01AFNU54M|B01GCRXMM2
A25SOIZ0IZE1YY,B00I0VHS10|B001IKJOLW|B0058YEJ5K|B0014F7B98|B009MA34NY|B0092UF54A|B005AGO4LU,B010RRWKT4|B014IBJKNO
A25SXGRKCB5DKV,B00JKGEY8Y|B00JKGEUOW|B00JKGF8FC|B00JKGEX9E|B00JKGESCG|B00JKGEZUG|B00JKGFE60,B00JKGF2EE|B00JKGF4OM
A25T8ANGTEUDN0,B00OH270AA|B00KVGLU34|B00NV0FRLS|B00SFCI660|B00VA1KZ76|B00WHLNFD4|B00DTFTNMY|B00J59NLS0,B018K87WEA|B00SY66088|B01FBR26WG
A25XCXD9M89OUC,B019SPX36U|B018KRRB9C|B015YQESH0|B01BYCNHNE|B01DF878RQ|B01C45C1TG|B01FQSWXH8,B01H7N6240|B01H1R59N2|B01CWENW88
A25Z1YE8PFZNZJ,B00GYSFH9G|B00N1WSXUI|B00G6BVCDG|B00ZQUAX9M|B00L82BTFO|B00LMU9YIG,B00THDHKSQ|B00ZRLAN2W
A25ZLRIEMZR6ZT,B00DW39YCW|B0094FZU3E|B00J571ED6|B00JTXTM08|B009PMILQE|B00E1L9QOU|B00F0FWH4W|B00JUJIOQY|B00SKXE37U|B00U8DBBWU,B00V8RRHG4|B00EZK4IIG|B00EZJEHEM
A260TY5Y55Z1RA,B00C97ISFG|B016RCM20K|B009ESBCX8|B00S5YQBHY|B009ERSRDM,B00KPFOEHU|B00KPFMXHS
A2620JL8WQ4MLX,B00GFLTA5Y|B00N1U2MVQ|B00L4JK9DO|B00JRX3BIE|B00S99PCSE|B00PJIPF7Q|B01BEKZVV2,B01EFXCLK4|B01CRVJ67M
A2620Z0QR2OFYC,B001IKJOLW|B0058YEJ5K|B0014F7B98|B009MA34NY|B0092UF54A|B005AGO4LU,B010RRWKT4|B014IBJKNO
A26I6H6YXWIAMG,B00VXQ0CU8|B000YFSR5G|B000YFSR4W,B000P0X15G|B00201ER88
A26J7JQ5YB531Y,B0141T1QVW|B00T3M7C70|B000U68L4Q|B012B7AH2A,B01EESJXFG|B00P2GPPQG
A26PD46WV6Q0Z9,B00LMU9NE6|B00QKAH1OW|B00QKAH1OM|B010S7S1PK|B00KA3VEG6|B01ANF7VJO|B00KREOWWG,B00KSZSTP0|B00L6EMQ6A|B012CO9P6G
A26TU9F2BSPSGT,B001IKJOLW|B0058YEJ5K|B0014F7B98|B009MA34NY|B0092UF54A|B005AGO4LU,B010RRWKT4|B014IBJKNO
A26U8XNGM7SLF1,B00J3C69TM|B00KREP1HQ|B00LL20G5U|B00LMU8EHI|B007P2A7B8|B00L3Z2E64,B00LMU8X7E|B00Q4QHG74
A26UMB1R5PQ8D5,B00UJ6GUYA|B01COXO7Q8|B00WJBXP4Q|B01BUULJ1W|B00Y56463C|B01DXLAJBW|B019I122A2|B01FWY0UHG|B01GCR8GNC|B00W598FX8,B01C82TH7E|B01DIZQ0JS|B01GN29U1S
A26VA38Z1Q52JO,B00T2TJA10|B00LO771CI|B00SB0E5P2|B00F57RCRW|B00T2TJDBW,B0116ZT4BI|B014W276DU
A279H607WCVUZQ,B00OFX9WPM|B00PV9XNGI|B00RKVHS3Y|B00LPCNET6|B00RNMA6B6,B00U75L14W|B00HN01V9E
A27DLTJ0B6FU6Q,B012SP7BBA|B00YRWBFDI|B012B3E9LE|B01AR6JL9M|B01H3DCZBI,B0014F8TIU
A27DU0ALJMD0TP,B00G42R6PA|B00G9XM36G|B00RE7TLPC|B00W4PZ1HG|B015J6OGW2|B019W1ODDM|B00EVPPG5Y,B00NOFLB56|B013HN5SR6|B00O8SEZZQ
A27H16HTHE0UXY,B00OXJ4QJU|B00UA5U9GA|B00MNHSY2E|B00Q43GVWI|B00UFCUGT8,B00YGQRG5Q|B017GSBW6O
A27O1O81SGFGAJ,B00IK7U712|B00IXLVC6E|B00FNPPQS8|B00HG32TU8|B00IK7U4LU|B00JULS24Q,B00KW4L9XQ|B00X7OHGYO
A27OTTW1CSOYWX,B00EK7ZDGA|B00F0C9ERI|B00GQYLMNS|B00LL1V2S6|B00MM8O5HM|B00TMYPMFI|B00KA3VO3O,B010Q2A2V8|B00KA3R3M0
A27TB72QV6SBID,B01515R826|B01BXV0QGW|B01EYE9IPA|B01E76KQPG|B01FLS3ER6,B01HGOAKWA|B01AJQ02L6
A27VVVF8E4BHKV,B00OK90PPM|B00WG2A2V2|B016SE0HFO|B00YBZHEAY|B018SF7MI6|B01C45CBJQ,B018SF06NE|B01D13FANY
A27WGWACHNQUR4,B00BM27TKO|B00L3D6UWU|B017KB1O7Y|B00T839E1Q|B00V674B4C|B00U3EAIAU|B014KUVWCU|B019XK2AXM|B00XVXNY6A|B017SJKOC4|B00X69GNV2|B00KA3QT8Y|B017815MJC|B00VY94R0A|B014MCGFIM|B01BGB1YDS|B00VT2ADXW|B01DI4J0FA|B011X58X90,B017TRNVE8|B01EHCPH5Y|B011IABJE6|B01DSV48NC|B01A1K9M7K|B01CZE60V6|B01H410W0A
A27YO0IV0OU5YL,B00QGBHHZ8|B00YETA26A|B00KVMT8RI|B0178DYC2I|B00R8YM5GS|B01C2DPWC8,B00WDUF4JM|B01C5DKHBG
A27Z77KHF0SM1T,B01553F9KC|B01CY2WQYY|B01DQBJYRY|B01FQEO26W|B01AL3JL46,B01DSREAUW|B01HGIKAUI
A2803ALG9JCEWZ,B00KA3VEG6|B0152FH9SS|B0152FHBKY|B005JDGZKM|B010EZTTQ6|B007846ZOG|B00O27ZVPG|B017I9EU9W|B01E5T5IR6|B00OHF91JA|B00LP487G4|B018W64TKU,B01BI564PA|B01EAW0QJI|B01EUJSHM4|B00L6EL20G
A286YLFNRTV13C,B00S7YPP7Y|B00UHWUL9Q|B00UMYWGJW|B00YU9E54Y|B01D4ZWC12|B016XZCTWW|B01DHIWWRK,B01EMGTL9I|B01EQR00PC|B01ER8ERMM
A28ENF182GWXTT,B00LTSNUTU|B012N26A56|B00WJXV5Y6|B00WSJ9HPA|B00OWFPLTO,B01DTTJUZE|B01AW59SIW
A28F5OASAOTAI8,B0006HB4XE|B01A8XVGRE|B01DRQKOVS|B00L4YBJRE|B00X69GNV2|B00SFPUDKO|B00KUL22XC,B008YU8VYA|B00UXPIXOC|B00FLONJQ2
A28HLLGK7J2J9I,B00LMK2PBE|B00QAFEN8Y|B017A5GDXA|B000YFSR5G|B000YFSR4W,B000YFSR5G|B000YFSR4W
A28HNF3K1C6EAP,B01735Q4O0|B0185ZQNH0|B019F0RAOO|B01ALAXW2G|B01E16AU0I|B01DENJWX0,B01E46TGJG|B01G88C8I4
A28HW6UF613IUX,B013G25G2U|B00X2ZICKK|B016I8GPG0|B019IBTYUS|B01DL9DR60,B017H812MM|B00ABA0WNE
A28LNO8FI24ANE,B01FLQDYS2|B017M3CVOU|B00MLYE8PQ|B015ZCQXMG|B01G6YMHIG|B017NHP5VQ,B018BBC2W8|B00TWZPD6A
A28TV5XEZIBQUU,B00HNH1UWK|B00KW4LIJQ|B00KW4LCCE|B00IZSWFJ8|B00MU9YVDG,B00IYF3W8A|B00KI71R1G
A29381YVBY63P5,B00AY8M3KI|B004FEF1ZG|B00FRO7DEA|B014C2ZVDM|B00PM2EKCU,B01EWYQHHE|B00PUXJMKQ
A295BY3GG4FQLU,B00DY45UH2|B00OL47IO2|B00PXOI262|B00RNX0VXI|B00T6HYGS0|B00M2OF1AQ|B00QV945H8,B00R449PD8|B00RGCLYYQ
A29ACU3O9IMICZ,B001IKJOLW|B0058YEJ5K|B0014F7B98|B009MA34NY|B0092UF54A|B005AGO4LU,B010RRWKT4|B014IBJKNO
A29G0R7P9IWVJU,B00IE16JUM|B00RBAX77A|B00KA3WMJY|B00S7P98XU|B00IZ4I1C2|B00MXG21TW,B00JGMM5ME|B01DEZT8DM
A29HL5NTGM6H3B,B00J583PIC|B00E2NSK12|B00E0KYN86|B00OCGQTEO|B00UJGZFVO,B00UYBUOF6|B011IAAZW8
A29I8KIRWJDPT8,B00ZP4O9SU|B013UQN8X6|B015DV47O0|B015ZCQXMG|B0185FGNHK,B01F710024|B01F74QQF6
A29K85C92Z8HGR,B001IKJOLW|B0058YEJ5K|B0014F7B98|B009MA34NY|B0092UF54A|B005AGO4LU,B010RRWKT4|B014IBJKNO
A29KOO6WMPLGOQ,B001IKJOLW|B0058YEJ5K|B0014F7B98|B009MA34NY|B0092UF54A|B005AGO4LU,B010RRWKT4|B014IBJKNO
A29LKQ6I9IWAAG,B007JFLXHI|B007WA2UNQ|B00JM5B7JC|B00J5PCUR2|B018PTI9SC,B019PCJMDY|B00TMGA594
A29M4QQRHGOV76,B000NBIMY2|B0012DR1LU|B00FLH91ZM|B000NBIMG0|B010DOFL8I|B00RYCCCQC,B00Z7GR924|B01ETA6MNA
A2A14JYNTGG9GJ,B00TLKO41G|B00KMTCJ1C|B012YZ24JS|B00WM5064Q|B016HUZBFU|B017XG4B5I|B010SEWF78|B0141HS108|B01ALHAWWC|B01A0QCBQO|B01BWO8VBM|B01CX4T8VM,B01EL9BQ1M|B01EFCMH0O|B01GDJN1IY|B00XHDAT6W
A2A1WECA7Y5UPN,B001IKJOLW|B0058YEJ5K|B0014F7B98|B009MA34NY|B0092UF54A|B005AGO4LU,B010RRWKT4|B014IBJKNO
A2A47ET7K6AZ1T,B00BT2HUK6|B00O17UHC4|B00W0TEK0U|B00X5M13BU|B00LHPKWH8|B010LMQEGK|B00Z33WQYW|B01GG09P1M,B018K0X9RC|B00WIS2AU0|B01GGEQSWM
A2A5MOHMHFAXWN,B00KVMOJKO|B00NJKU102|B01D9E1SUO|B00KXR6UHW|B01FI137YG,B01BYCBL00|B016GLCI3S
A2A5OV3F58QFC7,B00M1DDEES|B00Q8IKZZS|B00KA7O48M|B00WJ2LB6O|B00KREP1HQ|B01DFYSL80,B00KA3VEG6|B01B5JRR4G
A2A6ITU78093LW,B015ZFIPY2|B016RCM20K|B0171E9ZA8|B018XN27PQ|B00E1LBH9W,B00FGVK9B8|B00JBVUWRK
A2AAABWQUYH26V,B001IKJOLW|B0058YEJ5K|B0014F7B98|B009MA34NY|B0092UF54A|B005AGO4LU,B010RRWKT4|B014IBJKNO
A2ABEGA0S52R5E,B001IKJOLW|B0058YEJ5K|B0014F7B98|B009MA34NY|B0092UF54A|B005AGO4LU,B010RRWKT4|B014IBJKNO
A2AEHOI5EUK2QB,B009GXIVJE|B00HHIQTD0|B00KA3VG7I|B00JRX3CQA|B00PJIPF7Q,B00KA3WMJY|B00VHRBBU8
A2AEJ9NTLWD61V,B01E8I0AZ4|B01E8I09H8|B01E8I0DGU|B001IKJOLW|B0058YEJ5K|B0014F7B98|B009MA34NY|B0092UF54A|B005AGO4LU,B010RRWKT4|B014IBJKNO|B01C0REE84
A2AF0ISXVVB6SP,B00JFR8FY2|B00QRSYN3O|B00PJUWDXS|B01EX110LY|B01H5QLITS,B01GFSB6CG|B01FQ114LG
A2AGT9INDKDK6B,B001IKJOLW|B0058YEJ5K|B0014F7B98|B009MA34NY|B0092UF54A|B005AGO4LU,B010RRWKT4|B014IBJKNO
A2AK85RWZ5CLEZ,B00NW1B2Q0|B00901KTZG|B009ERSRDM|B00GKC1NH6|B00KTTTI64|B00ZW3SCF0,B00UFCUGVQ|B017BJ7NHK
A2AL9EZDP5UK6X,B0051SV90G|B00NCDGHEA|B00KY2MN68|B00KY2K6XK|B00KY2EFBO,B007IDMAR8|B01HEISONU
A2AXI9WHORKU6X,B001IKJOLW|B0058YEJ5K|B0014F7B98|B009MA34NY|B0092UF54A|B005AGO4LU,B010RRWKT4|B014IBJKNO
A2B0RMV4EPLO4S,B00E0L184M|B00Y7S05X8|B00W2IANO6|B010LWUNFS|B010N0G992|B01CE53KDW|B00ZOXFI1E,B01GCP0KOW|B01CG006GE
A2B7WGFRQIM3RA,B007HYZQZQ|B009PMILQE|B00E1L9QOU|B00EK7UZGS|B00QC6YS3G,B007JEZX0M|B00GLQAJN0
A2BF00SSXNNPGA,B00KR9RR1O|B00X3N7VOY|B00IM8T6W0|B01D44IYPG|B00T56IANE,B01DQIQ8KI|B000JOOR7O
A2BF93ZTKU2SEF,B00LHPJ6K2|B00GA4LJOG|B00WU8H4HC|B00MPGFVHY|B00YK17KBM|B00DM2OI60|B00O8B7LY0,B00Y564600|B01DY6OPKM|B01D61LJ90
A2BFZUQ2XV535H,B000YFSR5G|B001LNSY2Q|B000YFSR4W,B000YFSR4W|B016P7JYNU
A2BM6XH033ZQ3I,B009MA34NY|B0092UF54A|B005AGO4LU|B010RRWKT4|B014IBJKNO|B001IKJOLW,B0058YEJ5K|B0014F7B98
A2BY0R17DVAR62,B00C9F9ACS|B00AIIQJP4|B00AW80PPU|B00DDN8IAA|B00KA4A6Q4,B00NOFLB92|B01COSSVVK
A2BY1DRVCVA7DH,B0050P2K5I|B00NA8WI4U|B015R847QC|B011BKIHYS|B00GN7Y1DQ|B00SLQ2D28|B00YCEOV1Y,B01FNBWOG8|B00OXS7QNY
A2C6XHB0AEBNEG,B001IKJOLW|B0058YEJ5K|B0014F7B98|B009MA34NY|B0092UF54A|B005AGO4LU,B010RRWKT4|B014IBJKNO
A2C8LCWXVIZB0S,B00IKG2ILK|B00K8PJ1HK|B00QBGVLF0|B00WU2JNMC|B017KE0XS2,B01CFFL902|B017DE9R54
A2CERG67MT95XY,B00S99PCSE|B00UDF11O6|B0183JVBA2|B0184QF5XI|B010AYHQXO|B017T8RCRE|B00NFR7UNK|B00NMSAHAK,B017JMFB6E|B01D5O58Q8|B009RUKQ2G
A2CO3HS43F3LFH,B0171K5D3U|B01825O37A|B017X9JRJU|B018BBC2W8|B00FG35RU4|B01DB9QVKY,B015UIVB4A|B01DWI0R2W
A2CP5A30XO5JUO,B001IKJOLW|B0058YEJ5K|B0014F7B98|B009MA34NY|B0092UF54A|B005AGO4LU,B010RRWKT4|B014IBJKNO
A2CPFR188RWOUD,B00FS9O0EA|B00EQ4GEB0|B00E6KBPCM|B007W9ZVME|B00GWFAEXK,B00E0JPVH4|B00H9ELQVW
A2CVE5JKNNCLEB,B019O663AG|B01C3WY8I2|B01DF878RQ|B01D866GHS|B01D8ILHYI|B01EOKBLAY|B01FFGNJPG,B01H7N6240|B0198RWGV6
A2D1LPEUCTNT8X,B00LOMU1W0|B00PAK2WUQ|B00HSHGSD6|B015XTF5U2|B00GIHA7U2|B01BD13TV6|B01C2ZUT2O,B0190849UY|B018LS8AQ8
A2DDYH2QTGQ6FZ,B001IKJOLW|B0058YEJ5K|B0014F7B98|B009MA34NY|B0092UF54A|B005AGO4LU,B010RRWKT4|B014IBJKNO
A2DH2FJCNUIVKN,B00ZFXAI8Q|B015J1ZM8O|B00ZFXA976|B005GVBAHK|B00ZFXAE3U|B01CQ8AJNG,B013EXSPQA|B00UX378P4
A2DLRRMRYOCLU3,B007HXMQXM|B008P6YR6E|B00E1LAO1O|B00A15EMLW|B00I2MK580|B00K806TQ6,B00EN8DGS8|B00S4JNY0W
A2DM9AVIA5RONS,B017WZMRRY|B00JMUOYC4|B0101224XC|B01GNZ2VH0|B01H73J5F8|B00VTDX9M8|B00SGVK64U,B01EQXX8ZK|B01FDZRL3K|B015HJTL30
A2DOJO6Y2FXVKM,B00IZ61MU8|B005GPKRV6|B00KTEO274|B000YFSR5G,B000YFSR5G
A2DTHUBEI1E6JM,B00I0VHS10|B006BKBGSI|B00LMR1IIS|B0144BHP94|B011BKIHYS|B01CFGL6X6,B01CC5PC7G|B00ZOXFI1E
A2DW5FU37SM1FN,B00PAZ9KYC|B00WJMGEOI|B013FZIJJ0|B01AW5VJ4S|B0145IDYY6,B01E51SJA2|B01GE1A9WC
A2E01AZPAB016,B017K8HGFG|B01E8H5TC4|B00TEMYTBG|B00WBDQTQ8|B00VX1AFDC|B00XA1P4UC|B00ZZFC86Y|B01CVCX7KO|B01E3FNMTS|B01EHU2W0E,B01GR9VK10|B01H4VSIWO|B01H6BMXR8|B01HJEO9SS
A2E5A3PR0RZYRZ,B01AWXUMR0|B00XCWZBUW|B008YHF4TI|B01GG09OMM|B00CZ5067A,B00V9PIOW6|B01GMR01DU
A2E704K625XUSV,B00VHDZLXK|B00SKX1H4C|B00KVJKXNE|B016RCM20K|B00ZAP7012|B0197MM56S|B0198ACGCC,B00DNNYA1Q|B017N91N10|B00WBDQTQ8
A2E9076GV6LE6F,B00PJIPF7Q|B00KREOWWG|B00KXR6UHW|B00LMU9NE6|B00MEDNFYY|B00KA3VEG6,B00Q7TAO5E|B00UG4VNME
A2EBNSAJRZSIL7,B015CDT9H4|B01DQFT95W|B017NICWA2|B01GH13CD2|B01EJ6A1WC,B01FUBO9EQ|B01GKVN360
A2EGVPBTNJI3HB,B001IKJOLW|B0058YEJ5K|B0014F7B98|B009MA34NY|B0092UF54A|B005AGO4LU,B010RRWKT4|B014IBJKNO
A2EJLPLDVC63RO,B008A83EDY|B008DEY3LC|B00EZJR3RA|B01DISNIRC|B00EZ86H82,B00YAZKRGS|B01BFWQXXE
